Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
1977,The Island of Dr. Moreau,13.502,106,NOT_POPULAR,Thriller
2015,4Got10,13.501,83,NOT_POPULAR,Action
1996,Evita,13.501,371,BELOW_AVERAGE,History
1996,Evita,13.501,371,BELOW_AVERAGE,Drama
1996,Evita,13.501,371,BELOW_AVERAGE,Music
2020,Doraemon: Nobita's New Dinosaur,13.495,25,POPULAR,Animation
2020,Doraemon: Nobita's New Dinosaur,13.495,25,POPULAR,Adventure
2015,Trumbo,13.495,1304,POPULAR,Drama
2000,Proof of Life,13.495,609,BELOW_AVERAGE,Action
2000,Proof of Life,13.495,609,BELOW_AVERAGE,Adventure
2000,Proof of Life,13.495,609,BELOW_AVERAGE,Drama
2000,Proof of Life,13.495,609,BELOW_AVERAGE,Romance
2000,Proof of Life,13.495,609,BELOW_AVERAGE,Thriller
1952,High Noon,13.494,1064,POPULAR,Western
1952,High Noon,13.494,1064,POPULAR,Thriller
2020,Desperados,13.493,409,BELOW_AVERAGE,Comedy
2020,Desperados,13.493,409,BELOW_AVERAGE,Romance
2019,The Head Hunter,13.492,214,NOT_POPULAR,Horror
2019,The Head Hunter,13.492,214,NOT_POPULAR,Fantasy
2020,Coda,13.492,44,BELOW_AVERAGE,Music
2020,Coda,13.492,44,BELOW_AVERAGE,Drama
2011,My Week With Marilyn,13.491,1066,AVERAGE,Drama
2011,My Week With Marilyn,13.491,1066,AVERAGE,Romance
2007,The Hitcher,13.491,706,NOT_POPULAR,Action
2007,The Hitcher,13.491,706,NOT_POPULAR,Horror
2007,The Hitcher,13.491,706,NOT_POPULAR,Crime
2007,The Hitcher,13.491,706,NOT_POPULAR,Thriller
2018,Sorry to Bother You,13.49,1110,AVERAGE,Fantasy
2018,Sorry to Bother You,13.49,1110,AVERAGE,Science Fiction
2018,Sorry to Bother You,13.49,1110,AVERAGE,Comedy
2010,The Reef,13.49,439,NOT_POPULAR,Drama
2010,The Reef,13.49,439,NOT_POPULAR,Horror
2010,The Reef,13.49,439,NOT_POPULAR,Thriller
2019,The New King of Comedy,13.489,13,NOT_POPULAR,Comedy
2015,High☆Speed!: Free! Starting Days,13.489,27,POPULAR,Animation
2015,High☆Speed!: Free! Starting Days,13.489,27,POPULAR,Drama
2015,High☆Speed!: Free! Starting Days,13.489,27,POPULAR,Comedy
2016,All Roads Lead to Rome,13.489,202,NOT_POPULAR,Comedy
2016,All Roads Lead to Rome,13.489,202,NOT_POPULAR,Romance
1995,Underground,13.489,474,POPULAR,Comedy
1995,Underground,13.489,474,POPULAR,Drama
1995,Underground,13.489,474,POPULAR,War
2017,Bigger Fatter Liar,13.487,57,NOT_POPULAR,Family
2017,Bigger Fatter Liar,13.487,57,NOT_POPULAR,Comedy
2017,Bigger Fatter Liar,13.487,57,NOT_POPULAR,Adventure
2015,Wolf Totem,13.485,314,BELOW_AVERAGE,Adventure
2015,Wolf Totem,13.485,314,BELOW_AVERAGE,Drama
2009,The Haunted World of El Superbeasto,13.485,119,BELOW_AVERAGE,Animation
2009,The Haunted World of El Superbeasto,13.485,119,BELOW_AVERAGE,Horror
2009,The Haunted World of El Superbeasto,13.485,119,BELOW_AVERAGE,Action
2009,The Haunted World of El Superbeasto,13.485,119,BELOW_AVERAGE,Comedy
2017,Table 19,13.484,832,BELOW_AVERAGE,Comedy
2017,Table 19,13.484,832,BELOW_AVERAGE,Drama
2002,Air Bud: Seventh Inning Fetch,13.484,120,NOT_POPULAR,Comedy
2002,Air Bud: Seventh Inning Fetch,13.484,120,NOT_POPULAR,Family
2000,Under Suspicion,13.484,350,BELOW_AVERAGE,Thriller
2000,Under Suspicion,13.484,350,BELOW_AVERAGE,Crime
2000,Under Suspicion,13.484,350,BELOW_AVERAGE,Drama
1985,Asterix vs. Caesar,13.484,427,BELOW_AVERAGE,Comedy
1985,Asterix vs. Caesar,13.484,427,BELOW_AVERAGE,Animation
1985,Asterix vs. Caesar,13.484,427,BELOW_AVERAGE,Family
1985,Asterix vs. Caesar,13.484,427,BELOW_AVERAGE,Adventure
1962,Vivre Sa Vie,13.484,456,POPULAR,Drama
2014,Marshland,13.483,783,AVERAGE,Thriller
2020,Fatale,13.482,208,BELOW_AVERAGE,Thriller
1994,Airheads,13.482,538,BELOW_AVERAGE,Comedy
1994,Airheads,13.482,538,BELOW_AVERAGE,Crime
1994,Airheads,13.482,538,BELOW_AVERAGE,Music
2003,The United States of Leland,13.482,243,BELOW_AVERAGE,Crime
2003,The United States of Leland,13.482,243,BELOW_AVERAGE,Drama
2015,Meru,13.481,183,POPULAR,Adventure
2015,Meru,13.481,183,POPULAR,Documentary
2007,Return to House on Haunted Hill,13.481,215,NOT_POPULAR,Horror
2007,Return to House on Haunted Hill,13.481,215,NOT_POPULAR,Thriller
2012,Maggie Simpson in The Longest Daycare,13.48,286,AVERAGE,Animation
2012,Maggie Simpson in The Longest Daycare,13.48,286,AVERAGE,Drama
2012,Maggie Simpson in The Longest Daycare,13.48,286,AVERAGE,Family
2008,Frost/Nixon,13.48,924,POPULAR,Drama
2008,Frost/Nixon,13.48,924,POPULAR,History
2022,Ted K,13.479,18,BELOW_AVERAGE,Drama
2022,Ted K,13.479,18,BELOW_AVERAGE,Crime
2022,Ted K,13.479,18,BELOW_AVERAGE,Thriller
2011,A Lonely Place to Die,13.476,429,BELOW_AVERAGE,Adventure
2011,A Lonely Place to Die,13.476,429,BELOW_AVERAGE,Action
2011,A Lonely Place to Die,13.476,429,BELOW_AVERAGE,Thriller
2011,A Lonely Place to Die,13.476,429,BELOW_AVERAGE,Crime
2008,Winter in Wartime,13.476,142,AVERAGE,Drama
2008,Winter in Wartime,13.476,142,AVERAGE,History
2008,Winter in Wartime,13.476,142,AVERAGE,War
2018,Black '47,13.475,224,AVERAGE,Drama
2018,Black '47,13.475,224,AVERAGE,Western
1988,Night of the Demons,13.474,233,BELOW_AVERAGE,Horror
1973,American Graffiti,13.474,1067,AVERAGE,Comedy
1973,American Graffiti,13.474,1067,AVERAGE,Drama
2018,An Affair,13.473,28,NOT_POPULAR,Drama
2003,Sexy Movie,13.471,6,NOT_POPULAR,Comedy
2017,The Blackcoat's Daughter,13.469,462,NOT_POPULAR,Horror
2017,The Blackcoat's Daughter,13.469,462,NOT_POPULAR,Thriller
2016,XOXO,13.468,549,BELOW_AVERAGE,Music
2016,XOXO,13.468,549,BELOW_AVERAGE,Drama
2000,Saving Grace,13.466,338,BELOW_AVERAGE,Crime
2000,Saving Grace,13.466,338,BELOW_AVERAGE,Comedy
2016,Dad's Army,13.463,158,NOT_POPULAR,Comedy
2013,Dead Man Down,13.462,1200,BELOW_AVERAGE,Thriller
2013,Dead Man Down,13.462,1200,BELOW_AVERAGE,Action
2013,Dead Man Down,13.462,1200,BELOW_AVERAGE,Crime
2013,Dead Man Down,13.462,1200,BELOW_AVERAGE,Drama
1932,Tarzan the Ape Man,13.459,145,AVERAGE,Action
1932,Tarzan the Ape Man,13.459,145,AVERAGE,Adventure
2011,High School of the Dead: Drifters of the Dead,13.458,385,POPULAR,Comedy
2011,High School of the Dead: Drifters of the Dead,13.458,385,POPULAR,Animation
2011,High School of the Dead: Drifters of the Dead,13.458,385,POPULAR,Adventure
2011,High School of the Dead: Drifters of the Dead,13.458,385,POPULAR,Horror
2011,Warriors of the Rainbow: Seediq Bale - Part 2: The Rainbow Bridge,13.457,51,POPULAR,Action
2011,Warriors of the Rainbow: Seediq Bale - Part 2: The Rainbow Bridge,13.457,51,POPULAR,Drama
2011,Warriors of the Rainbow: Seediq Bale - Part 2: The Rainbow Bridge,13.457,51,POPULAR,History
2007,Suburban Girl,13.457,117,NOT_POPULAR,Comedy
2007,Suburban Girl,13.457,117,NOT_POPULAR,Drama
2007,Suburban Girl,13.457,117,NOT_POPULAR,Romance
2000,Finding Forrester,13.457,854,AVERAGE,Drama
2014,Starred Up,13.455,767,AVERAGE,Drama
2001,Down,13.455,113,NOT_POPULAR,Action
2001,Down,13.455,113,NOT_POPULAR,Horror
2001,Down,13.455,113,NOT_POPULAR,Mystery
2001,Down,13.455,113,NOT_POPULAR,Thriller
1995,Full Body Massage,13.454,29,NOT_POPULAR,Drama
1995,Full Body Massage,13.454,29,NOT_POPULAR,TV Movie
2008,Niko & the Way to the Stars,13.454,115,NOT_POPULAR,Animation
2008,Niko & the Way to the Stars,13.454,115,NOT_POPULAR,Family
2008,Niko & the Way to the Stars,13.454,115,NOT_POPULAR,Adventure
2008,Niko & the Way to the Stars,13.454,115,NOT_POPULAR,Drama
2008,Niko & the Way to the Stars,13.454,115,NOT_POPULAR,Fantasy
2007,Mr. Woodcock,13.454,343,NOT_POPULAR,Comedy
2007,Mr. Woodcock,13.454,343,NOT_POPULAR,Romance
2013,Angelique,13.453,97,BELOW_AVERAGE,Adventure
2013,Angelique,13.453,97,BELOW_AVERAGE,Romance
2018,Vox Lux,13.452,383,NOT_POPULAR,Drama
2018,Vox Lux,13.452,383,NOT_POPULAR,Music
2009,Did You Hear About the Morgans?,13.452,795,NOT_POPULAR,Comedy
1997,In & Out,13.452,548,BELOW_AVERAGE,Comedy
1976,1900,13.452,471,POPULAR,Drama
1976,1900,13.452,471,POPULAR,History
1987,Bagdad Cafe,13.452,269,POPULAR,Comedy
1987,Bagdad Cafe,13.452,269,POPULAR,Drama
1997,The Full Monty,13.451,1253,AVERAGE,Comedy
1937,Lost Horizon,13.451,140,AVERAGE,Adventure
1937,Lost Horizon,13.451,140,AVERAGE,Fantasy
1937,Lost Horizon,13.451,140,AVERAGE,Drama
1937,Lost Horizon,13.451,140,AVERAGE,Mystery
2003,Foolproof,13.449,119,BELOW_AVERAGE,Action
2014,Bad Johnson,13.447,113,NOT_POPULAR,Comedy
2014,Bad Johnson,13.447,113,NOT_POPULAR,Fantasy
2021,Worth,13.446,181,AVERAGE,History
2021,Worth,13.446,181,AVERAGE,Drama
2017,Team Thor: Part 2,13.446,213,AVERAGE,Science Fiction
2017,Team Thor: Part 2,13.446,213,AVERAGE,Comedy
2017,Team Thor: Part 2,13.446,213,AVERAGE,Fantasy
2016,Crossfire,13.446,20,NOT_POPULAR,Drama
2016,Crossfire,13.446,20,NOT_POPULAR,Thriller
2016,Crossfire,13.446,20,NOT_POPULAR,TV Movie
2018,Ashes in the Snow,13.446,86,AVERAGE,Drama
2018,Ashes in the Snow,13.446,86,AVERAGE,Romance
2018,If Beale Street Could Talk,13.445,905,AVERAGE,Romance
2018,If Beale Street Could Talk,13.445,905,AVERAGE,Drama
2018,Elizabeth Harvest,13.445,230,BELOW_AVERAGE,Thriller
2018,Elizabeth Harvest,13.445,230,BELOW_AVERAGE,Science Fiction
2018,Elizabeth Harvest,13.445,230,BELOW_AVERAGE,Mystery
2018,Elizabeth Harvest,13.445,230,BELOW_AVERAGE,Horror
2016,Lavender,13.445,260,NOT_POPULAR,Drama
2016,Lavender,13.445,260,NOT_POPULAR,Thriller
2012,Crayon Shin-chan: Fierceness That Invites Storm! Me and the Space Princess,13.445,23,AVERAGE,Comedy
2012,Crayon Shin-chan: Fierceness That Invites Storm! Me and the Space Princess,13.445,23,AVERAGE,Animation
2016,For the Love of Spock,13.444,127,POPULAR,Documentary
1982,Doraemon: Nobita and the Haunts of Evil,13.444,29,AVERAGE,Family
1982,Doraemon: Nobita and the Haunts of Evil,13.444,29,AVERAGE,Animation
1982,Doraemon: Nobita and the Haunts of Evil,13.444,29,AVERAGE,Adventure
1982,Doraemon: Nobita and the Haunts of Evil,13.444,29,AVERAGE,Fantasy
1982,Doraemon: Nobita and the Haunts of Evil,13.444,29,AVERAGE,Science Fiction
1990,The Rescuers Down Under,13.44,1010,AVERAGE,Animation
1990,The Rescuers Down Under,13.44,1010,AVERAGE,Adventure
1990,The Rescuers Down Under,13.44,1010,AVERAGE,Family
1990,The Rescuers Down Under,13.44,1010,AVERAGE,Fantasy
2001,Tart,13.439,41,NOT_POPULAR,Drama
2001,Tart,13.439,41,NOT_POPULAR,Crime
2017,Toxic Shark,13.437,65,NOT_POPULAR,Horror
2017,Toxic Shark,13.437,65,NOT_POPULAR,Science Fiction
1986,Peggy Sue Got Married,13.437,393,BELOW_AVERAGE,Comedy
1986,Peggy Sue Got Married,13.437,393,BELOW_AVERAGE,Drama
1986,Peggy Sue Got Married,13.437,393,BELOW_AVERAGE,Fantasy
1986,Peggy Sue Got Married,13.437,393,BELOW_AVERAGE,Romance
2014,Laggies,13.433,989,BELOW_AVERAGE,Comedy
2014,Laggies,13.433,989,BELOW_AVERAGE,Romance
2014,Laggies,13.433,989,BELOW_AVERAGE,Drama
2019,Crayon Shin-chan: Honeymoon Hurricane ~The Lost Hiroshi~,13.432,36,POPULAR,Animation
2019,Crayon Shin-chan: Honeymoon Hurricane ~The Lost Hiroshi~,13.432,36,POPULAR,Adventure
2019,Crayon Shin-chan: Honeymoon Hurricane ~The Lost Hiroshi~,13.432,36,POPULAR,Family
2013,No One Lives,13.432,459,NOT_POPULAR,Horror
2013,No One Lives,13.432,459,NOT_POPULAR,Thriller
1987,Maurice,13.431,338,POPULAR,Drama
1987,Maurice,13.431,338,POPULAR,Romance
1975,Hedgehog in the Fog,13.43,167,POPULAR,Animation
1975,Hedgehog in the Fog,13.43,167,POPULAR,Adventure
1975,Hedgehog in the Fog,13.43,167,POPULAR,Mystery
2007,The Ark,13.428,19,NOT_POPULAR,Animation
2007,The Ark,13.428,19,NOT_POPULAR,Adventure
2007,The Ark,13.428,19,NOT_POPULAR,Family
1988,Another Woman,13.427,181,AVERAGE,Drama
1995,Something to Talk About,13.427,189,NOT_POPULAR,Comedy
1995,Something to Talk About,13.427,189,NOT_POPULAR,Drama
1952,Monkey Business,13.426,176,AVERAGE,Comedy
1952,Monkey Business,13.426,176,AVERAGE,Romance
2007,Buried Alive,13.424,86,NOT_POPULAR,Action
2007,Buried Alive,13.424,86,NOT_POPULAR,Adventure
2007,Buried Alive,13.424,86,NOT_POPULAR,Horror
2007,Buried Alive,13.424,86,NOT_POPULAR,Thriller
1994,Lassie,13.422,159,BELOW_AVERAGE,Family
1994,Lassie,13.422,159,BELOW_AVERAGE,Adventure
1982,Class of 1984,13.422,227,BELOW_AVERAGE,Action
1982,Class of 1984,13.422,227,BELOW_AVERAGE,Crime
1982,Class of 1984,13.422,227,BELOW_AVERAGE,Drama
1982,Class of 1984,13.422,227,BELOW_AVERAGE,Thriller
2013,Moebius,13.42,172,AVERAGE,Drama
2019,Manou the Swift,13.419,56,BELOW_AVERAGE,Animation
2019,Manou the Swift,13.419,56,BELOW_AVERAGE,Adventure
2019,Manou the Swift,13.419,56,BELOW_AVERAGE,Family
2019,Manou the Swift,13.419,56,BELOW_AVERAGE,Comedy
2017,Columbus,13.419,265,AVERAGE,Drama
2020,Freaks – You're One of Us,13.417,239,NOT_POPULAR,Drama
2020,Freaks – You're One of Us,13.417,239,NOT_POPULAR,Fantasy
2020,Freaks – You're One of Us,13.417,239,NOT_POPULAR,Thriller
2009,Kaiji: The Ultimate Gambler,13.417,36,AVERAGE,Thriller
2009,Kaiji: The Ultimate Gambler,13.417,36,AVERAGE,Drama
2008,The Midnight Meat Train,13.416,800,BELOW_AVERAGE,Horror
2008,The Midnight Meat Train,13.416,800,BELOW_AVERAGE,Mystery
2008,The Midnight Meat Train,13.416,800,BELOW_AVERAGE,Fantasy
2005,Breakfast on Pluto,13.416,262,POPULAR,Drama
2005,Breakfast on Pluto,13.416,262,POPULAR,Comedy
2006,An Inconvenient Truth,13.415,685,AVERAGE,Documentary
2008,The Lazarus Project,13.413,280,BELOW_AVERAGE,Drama
2008,The Lazarus Project,13.413,280,BELOW_AVERAGE,Thriller
2004,The Libertine,13.413,380,NOT_POPULAR,Drama
2004,The Libertine,13.413,380,NOT_POPULAR,Romance
2018,Diamantino,13.411,65,BELOW_AVERAGE,Comedy
2018,Diamantino,13.411,65,BELOW_AVERAGE,Science Fiction
2018,Diamantino,13.411,65,BELOW_AVERAGE,Drama
2018,Diamantino,13.411,65,BELOW_AVERAGE,Fantasy
2015,Naomi and Ely's No Kiss List,13.41,1012,NOT_POPULAR,Romance
2015,Naomi and Ely's No Kiss List,13.41,1012,NOT_POPULAR,Comedy
2012,Haute Cuisine,13.409,206,BELOW_AVERAGE,Comedy
2012,Haute Cuisine,13.409,206,BELOW_AVERAGE,Drama
1999,Angela's Ashes,13.409,219,POPULAR,Drama
1982,Cat People,13.408,351,BELOW_AVERAGE,Horror
2008,Minutemen,13.407,185,NOT_POPULAR,Family
2008,Minutemen,13.407,185,NOT_POPULAR,TV Movie
2008,Minutemen,13.407,185,NOT_POPULAR,Comedy
2008,Minutemen,13.407,185,NOT_POPULAR,Science Fiction
2008,Minutemen,13.407,185,NOT_POPULAR,Adventure
1980,Prom Night,13.406,279,NOT_POPULAR,Horror
1980,Prom Night,13.406,279,NOT_POPULAR,Thriller
2008,Sorry if I Love You,13.406,597,NOT_POPULAR,Comedy
2015,The D Train,13.404,189,NOT_POPULAR,Drama
2015,The D Train,13.404,189,NOT_POPULAR,Comedy
2009,Laid to Rest,13.404,123,NOT_POPULAR,Thriller
2009,Laid to Rest,13.404,123,NOT_POPULAR,Horror
2004,The Making of Saw,13.403,4,BELOW_AVERAGE,Documentary
2004,The Making of Saw,13.403,4,BELOW_AVERAGE,Horror
1964,"Hush... Hush, Sweet Charlotte",13.403,179,POPULAR,Drama
1964,"Hush... Hush, Sweet Charlotte",13.403,179,POPULAR,Horror
1964,"Hush... Hush, Sweet Charlotte",13.403,179,POPULAR,Mystery
2013,Belle and Sebastian,13.402,545,AVERAGE,Adventure
2016,Goodbye Berlin,13.401,209,AVERAGE,Drama
2016,Goodbye Berlin,13.401,209,AVERAGE,Comedy
2008,The Express,13.401,204,POPULAR,Drama
1981,Arthur,13.401,317,BELOW_AVERAGE,Comedy
1981,Arthur,13.401,317,BELOW_AVERAGE,Drama
1981,Arthur,13.401,317,BELOW_AVERAGE,Romance
2001,One Night at McCool's,13.4,254,NOT_POPULAR,Comedy
2001,One Night at McCool's,13.4,254,NOT_POPULAR,Crime
2019,Poms,13.399,162,AVERAGE,Comedy
2019,Poms,13.399,162,AVERAGE,Drama
1970,The Conformist,13.399,462,POPULAR,Drama
2017,The Ottoman Lieutenant,13.398,205,BELOW_AVERAGE,Romance
2017,The Ottoman Lieutenant,13.398,205,BELOW_AVERAGE,Drama
2017,The Ottoman Lieutenant,13.398,205,BELOW_AVERAGE,War
2017,Blind,13.397,123,BELOW_AVERAGE,Drama
2017,Blind,13.397,123,BELOW_AVERAGE,Romance
1998,One True Thing,13.395,96,AVERAGE,Drama
1998,One True Thing,13.395,96,AVERAGE,Romance
2021,TINA,13.393,13,POPULAR,Documentary
2021,TINA,13.393,13,POPULAR,Music
1950,Rashomon,13.393,1576,POPULAR,Crime
1950,Rashomon,13.393,1576,POPULAR,Drama
1950,Rashomon,13.393,1576,POPULAR,Mystery
2006,The Return,13.392,440,NOT_POPULAR,Horror
2006,The Return,13.392,440,NOT_POPULAR,Drama
2006,The Return,13.392,440,NOT_POPULAR,Thriller
1993,The Vanishing,13.392,365,BELOW_AVERAGE,Thriller
1993,The Vanishing,13.392,365,BELOW_AVERAGE,Drama
1993,The Vanishing,13.392,365,BELOW_AVERAGE,Mystery
1993,The Vanishing,13.392,365,BELOW_AVERAGE,Horror
1935,Captain Blood,13.391,159,POPULAR,Adventure
1935,Captain Blood,13.391,159,POPULAR,Action
1935,Captain Blood,13.391,159,POPULAR,History
1935,Captain Blood,13.391,159,POPULAR,Romance
1988,Appointment with Death,13.391,68,BELOW_AVERAGE,Thriller
1988,Appointment with Death,13.391,68,BELOW_AVERAGE,Crime
1988,Appointment with Death,13.391,68,BELOW_AVERAGE,Mystery
1988,Appointment with Death,13.391,68,BELOW_AVERAGE,Drama
2008,Outpost,13.389,179,BELOW_AVERAGE,Action
2008,Outpost,13.389,179,BELOW_AVERAGE,Adventure
2008,Outpost,13.389,179,BELOW_AVERAGE,Horror
2018,Edge of Fear,13.387,82,NOT_POPULAR,Action
2018,Edge of Fear,13.387,82,NOT_POPULAR,Thriller
1991,Dutch,13.386,160,BELOW_AVERAGE,Comedy
2014,Lupin the 3rd,13.385,74,NOT_POPULAR,Action
2014,Lupin the 3rd,13.385,74,NOT_POPULAR,Adventure
2014,Lupin the 3rd,13.385,74,NOT_POPULAR,Comedy
2000,Thomas and the Magic Railroad,13.385,52,NOT_POPULAR,Animation
2000,Thomas and the Magic Railroad,13.385,52,NOT_POPULAR,Drama
2000,Thomas and the Magic Railroad,13.385,52,NOT_POPULAR,Family
2001,The Mexican,13.385,1138,NOT_POPULAR,Action
2001,The Mexican,13.385,1138,NOT_POPULAR,Comedy
2001,The Mexican,13.385,1138,NOT_POPULAR,Crime
2001,The Mexican,13.385,1138,NOT_POPULAR,Romance
2017,Sharknado 5: Global Swarming,13.384,247,NOT_POPULAR,Action
2017,Sharknado 5: Global Swarming,13.384,247,NOT_POPULAR,Comedy
2017,Sharknado 5: Global Swarming,13.384,247,NOT_POPULAR,Science Fiction
2017,Sharknado 5: Global Swarming,13.384,247,NOT_POPULAR,TV Movie
2017,Sharknado 5: Global Swarming,13.384,247,NOT_POPULAR,Adventure
2013,The Young and Prodigious T.S. Spivet,13.384,582,AVERAGE,Adventure
2013,The Young and Prodigious T.S. Spivet,13.384,582,AVERAGE,Drama
2013,The Young and Prodigious T.S. Spivet,13.384,582,AVERAGE,Family
2008,Body of Lies,13.384,2395,AVERAGE,Action
2008,Body of Lies,13.384,2395,AVERAGE,Drama
2008,Body of Lies,13.384,2395,AVERAGE,Thriller
2001,The Score,13.383,1271,AVERAGE,Action
2001,The Score,13.383,1271,AVERAGE,Crime
2001,The Score,13.383,1271,AVERAGE,Thriller
2001,The Score,13.383,1271,AVERAGE,Mystery
2012,People Like Us,13.382,508,AVERAGE,Drama
1956,Alexander the Great,13.382,61,NOT_POPULAR,Action
1956,Alexander the Great,13.382,61,NOT_POPULAR,Adventure
1956,Alexander the Great,13.382,61,NOT_POPULAR,Drama
1956,Alexander the Great,13.382,61,NOT_POPULAR,History
1956,Alexander the Great,13.382,61,NOT_POPULAR,War
2010,Arctic Predator,13.381,30,NOT_POPULAR,Action
2010,Arctic Predator,13.381,30,NOT_POPULAR,Science Fiction
2010,Arctic Predator,13.381,30,NOT_POPULAR,Thriller
1999,For Love of the Game,13.381,316,BELOW_AVERAGE,Drama
1999,For Love of the Game,13.381,316,BELOW_AVERAGE,Romance
2016,The 9th Life of Louis Drax,13.379,359,BELOW_AVERAGE,Fantasy
2016,The 9th Life of Louis Drax,13.379,359,BELOW_AVERAGE,Mystery
2016,The 9th Life of Louis Drax,13.379,359,BELOW_AVERAGE,Thriller
2016,The 9th Life of Louis Drax,13.379,359,BELOW_AVERAGE,Drama
1947,Black Narcissus,13.379,330,POPULAR,Drama
1988,Moonwalker,13.379,415,AVERAGE,Fantasy
1988,Moonwalker,13.379,415,AVERAGE,Music
2017,Our Souls at Night,13.378,357,AVERAGE,Romance
2017,Our Souls at Night,13.378,357,AVERAGE,Drama
2013,In Secret,13.378,151,BELOW_AVERAGE,Drama
2013,In Secret,13.378,151,BELOW_AVERAGE,Thriller
2013,In Secret,13.378,151,BELOW_AVERAGE,Crime
2007,The Deaths of Ian Stone,13.378,232,NOT_POPULAR,Horror
2007,The Deaths of Ian Stone,13.378,232,NOT_POPULAR,Thriller
1995,To Die For,13.378,587,AVERAGE,Drama
1995,To Die For,13.378,587,AVERAGE,Comedy
1995,To Die For,13.378,587,AVERAGE,Crime
2014,"My Love, My Bride",13.377,28,AVERAGE,Comedy
2014,"My Love, My Bride",13.377,28,AVERAGE,Romance
2011,Take Shelter,13.377,1317,AVERAGE,Thriller
2011,Take Shelter,13.377,1317,AVERAGE,Drama
2011,Take Shelter,13.377,1317,AVERAGE,Horror
1981,Reds,13.377,234,AVERAGE,Drama
1981,Reds,13.377,234,AVERAGE,History
1981,Reds,13.377,234,AVERAGE,Romance
1980,American Gigolo,13.377,451,BELOW_AVERAGE,Crime
1980,American Gigolo,13.377,451,BELOW_AVERAGE,Drama
1980,American Gigolo,13.377,451,BELOW_AVERAGE,Romance
1980,American Gigolo,13.377,451,BELOW_AVERAGE,Thriller
1980,American Gigolo,13.377,451,BELOW_AVERAGE,Mystery
2004,Dead Man's Shoes,13.376,401,POPULAR,Drama
2004,Dead Man's Shoes,13.376,401,POPULAR,Thriller
2004,Dead Man's Shoes,13.376,401,POPULAR,Crime
2015,Autumn Dreams,13.375,95,AVERAGE,Comedy
2015,Autumn Dreams,13.375,95,AVERAGE,TV Movie
2015,Autumn Dreams,13.375,95,AVERAGE,Romance
1960,Black Sunday,13.375,353,POPULAR,Horror
1966,The Fortune Cookie,13.375,233,POPULAR,Romance
1966,The Fortune Cookie,13.375,233,POPULAR,Comedy
1962,Jules and Jim,13.375,736,POPULAR,Drama
1962,Jules and Jim,13.375,736,POPULAR,Romance
2012,Viva l'Italia,13.373,309,BELOW_AVERAGE,Comedy
2009,Prayers for Bobby,13.371,434,POPULAR,Drama
2009,Prayers for Bobby,13.371,434,POPULAR,History
2009,Prayers for Bobby,13.371,434,POPULAR,TV Movie
1956,Earth vs. the Flying Saucers,13.371,114,NOT_POPULAR,Action
1956,Earth vs. the Flying Saucers,13.371,114,NOT_POPULAR,Science Fiction
2018,The Quietude,13.369,39,NOT_POPULAR,Thriller
2018,The Quietude,13.369,39,NOT_POPULAR,Drama
2002,Life or Something Like It,13.367,391,NOT_POPULAR,Comedy
2002,Life or Something Like It,13.367,391,NOT_POPULAR,Drama
2002,Life or Something Like It,13.367,391,NOT_POPULAR,Romance
2015,Ashby,13.365,381,BELOW_AVERAGE,Drama
2015,Ashby,13.365,381,BELOW_AVERAGE,Romance
2015,Ashby,13.365,381,BELOW_AVERAGE,Comedy
2007,The Kite Runner,13.365,960,POPULAR,Drama
2019,Impetigore,13.364,79,AVERAGE,Horror
2019,Impetigore,13.364,79,AVERAGE,Thriller
2019,Impetigore,13.364,79,AVERAGE,Mystery
2015,The Atticus Institute,13.364,255,NOT_POPULAR,Horror
2005,I'm in Love With My Little Sister,13.36,9,NOT_POPULAR,Romance
2005,I'm in Love With My Little Sister,13.36,9,NOT_POPULAR,Animation
2005,I'm in Love With My Little Sister,13.36,9,NOT_POPULAR,Drama
2013,All Is Lost,13.359,1319,AVERAGE,Action
2013,All Is Lost,13.359,1319,AVERAGE,Adventure
2013,All Is Lost,13.359,1319,AVERAGE,Drama
2008,Amateur Porn Star Killer 2,13.359,14,NOT_POPULAR,Crime
2008,Amateur Porn Star Killer 2,13.359,14,NOT_POPULAR,Horror
1992,Unlawful Entry,13.358,199,BELOW_AVERAGE,Crime
1992,Unlawful Entry,13.358,199,BELOW_AVERAGE,Thriller
